0,2000,3300,0,0,100
0,2000,4150,0,0,100
0,500,3400,0,0,100
0,8500,1400,0,0,100
0,8300,1550,0,0,100
0,9500,400,0,0,100
0,9600,550,0,0,100
0,10500,1400,0,0,100
0,10600,1300,0,0,100
0,12500,650,0,0,100
0,14000,900,0,0,100
0,13200,700,0,0,100
0,15800,600,0,0,100
0,16500,1300,0,0,100
0,500,2700,0,0,100
0,900,2400,0,0,100
0,1300,2000,0,0,100
0,1600,1600,0,0,100
0,2100,1400,0,0,100
0,2700,1600,0,0,100
0,2900,2000,0,0,100
0,450,1500,0,0,100
0,450,900,0,0,100
0,2000,750,0,0,100
0,950,500,0,0,100
0,5300,1500,0,0,100
0,5500,1600,0,0,100
0,5800,1300,0,0,100
0,6200,1700,0,0,100
0,6700,1500,0,0,100
0,7200,1600,0,0,100
0,6500,1300,0,0,100
0,6200,1600,0,0,100
0,7000,1200,0,0,100
0,7000,1500,0,0,100
0,7000,1600,0,0,100
0,7000,1700,0,0,100
0,7000,1800,0,0,100
0,5500,800,0,0,100
0,6000,800,0,0,100
0,6500,700,0,0,100
0,7000,600,0,0,100
0,7500,500,0,0,100
0,8000,400,0,0,100
0,7500,300,0,0,100
0,7000,200,0,0,100
0,6500,100,0,0,100
0,6000,500,0,0,100
0,3500,2250,0,0,100
0,4000,2250,0,0,100
0,4500,2250,0,0,100
0,5000,2250,0,0,100
0,5500,2250,0,0,100
0,6000,2250,0,0,100
0,6500,2250,0,0,100
0,7000,2250,0,0,100
0,7500,2250,0,0,100
0,4000,1750,0,0,100
0,22000,1100,0,0,100
0,22500,1100,0,0,100
0,23000,1100,0,0,100
0,23500,1100,0,0,100
0,24000,1100,0,0,100
0,22250,1100,0,0,100
0,23750,1100,0,0,100
0,22750,1100,0,0,100
0,23250,1100,0,0,100
0,22000,3500,0,0,100
0,22500,3500,0,0,100
0,23000,3500,0,0,100
0,23500,3500,0,0,100
0,24000,3500,0,0,100
0,22250,3500,0,0,100
0,23250,3500,0,0,100
0,22000,1300,0,0,100
0,22500,1300,0,0,100
0,23000,1300,0,0,100
0,23500,1300,0,0,100
0,24000,1300,0,0,100
0,22250,1300,0,0,100
0,23750,1300,0,0,100
0,22750,1300,0,0,100
0,23250,1300,0,0,100
0,22000,3100,0,0,100
0,22500,3100,0,0,100
0,23000,3100,0,0,100
0,24000,3100,0,0,100
0,22250,3100,0,0,100
0,22000,1700,0,0,100
0,22500,1700,0,0,100
0,23000,1700,0,0,100
0,23500,1700,0,0,100
0,24000,1700,0,0,100
0,22250,1700,0,0,100
0,23750,1700,0,0,100
0,22750,1700,0,0,100
0,23250,1700,0,0,100
0,22000,3200,0,0,100
0,22500,3200,0,0,100
0,23000,3200,0,0,100
0,24000,3200,0,0,100
0,22250,3200,0,0,100
0,23750,3200,0,0,100
0,22750,3200,0,0,100
0,23250,3700,0,0,100
0,11000,1300,0,0,100
0,12000,1100,0,0,100
0,14000,500,0,0,100
0,15000,600,0,0,100
0,16000,600,0,0,100
0,17000,800,0,0,100
0,18000,200,0,0,100
0,12000,1200,0,0,100
0,13000,800,0,0,100
0,15000,700,0,0,100
0,16000,200,0,0,100
0,17000,1200,0,0,100
0,9900,2250,0,0,100
0,9850,2750,0,0,100
0,9700,3500,0,0,100
0,9350,3850,0,0,100
0,8800,3400,0,0,100
0,8250,2700,0,0,100
0,9600,2900,0,0,100
0,9950,3550,0,0,100
0,10300,4000,0,0,100
0,11000,4000,0,0,100
0,11850,4100,0,0,100
0,11200,3500,0,0,100
0,12900,3100,0,0,100
0,12700,2400,0,0,100
0,14050,2000,0,0,100
0,14400,2300,0,0,100
0,14750,2700,0,0,100
0,15300,3100,0,0,100
0,15500,3650,0,0,100
0,15900,4200,0,0,100
0,14500,4100,0,0,100
0,16700,3100,0,0,100
0,16700,2500,0,0,100
0,17500,3100,0,0,100
0,17200,4200,0,0,100
0,18000,4200,0,0,100
0,16900,3600,0,0,100
